"","BW_ID","BUFF","Bio","Con","Bio_pct","Con_pct"
"160","BW_03404",1000,0,105.188154016173,0,100
"161","BW_03405",500,0,16.0660174413861,0,100
"162","BW_03405",1000,0,53.6350330129488,0,100
"163","BW_03413",500,0,68.1413912209028,0,100
"164","BW_03413",1000,0,205.621477570634,0,100
"165","BW_04276",500,0,58.8927076174311,0,100
"166","BW_04276",1000,0.705484828161685,202.101618344664,0.347860019261995,99.652139980738
"167","BW_04285",500,0.592626827438233,54.9622119674698,1.06674205216585,98.9332579478342
"168","BW_04285",1000,17.4094867772272,201.618632362004,7.94851676836998,92.05148323163
"169","BW_04286",500,1.77272572627488,60.5372259833886,2.84501219730516,97.1549878026948
"170","BW_04286",1000,3.72005927071591,210.159202218484,1.73932677942399,98.260673220576
"171","BW_04304",500,0,58.128212611137,0,100
"172","BW_04304",1000,0,200.045636068396,0,100
"173","BW_04316",500,0.483303375781956,54.1412598819452,0.884772979331031,99.115227020669
"174","BW_04316",1000,3.72005927071591,186.230067459601,1.95844000462157,98.0415599953784
"175","BW_04330",500,15.9223359343566,56.7112597281301,21.9214480422315,78.0785519577685
"176","BW_04330",1000,17.5832842000452,188.647386881748,8.52602772798594,91.4739722720141
"177","BW_04350",500,6.75141815542312,57.3251384210619,10.5364871587072,89.4635128412928
"178","BW_04350",1000,18.5308423426746,180.185721844168,9.32526305419163,90.6747369458084
"179","BW_04355",500,0,64.1403810889598,0,100
"180","BW_04355",1000,0.705484828161685,194.639492202836,0.361148179433217,99.6388518205668
"181","BW_04382",500,0,48.0743557624228,0,100
"182","BW_04382",1000,0,202.198248490005,0,100
"183","BW_04407",500,13.7264380623269,62.9814728823409,17.8944230044646,82.1055769955354
"184","BW_04407",1000,17.6383191935197,182.90886820255,8.79509676627124,91.2049032337288
"185","BW_04409",500,3.60650457769299,48.4923353570034,6.92242779726687,93.0775722027331
"186","BW_04409",1000,6.84241600162255,212.559164557867,3.11867215549401,96.881327844506
"187","BW_04426",500,0,49.9905728355816,0,100
"188","BW_04426",1000,0,128.811926445391,0,100
"189","BW_04445",500,0,46.8306318940992,0,100
"190","BW_04445",1000,0,202.8670724499,0,100
"191","BW_04480",500,0,48.2532301604196,0,100
"192","BW_04480",1000,0,202.07527895852,0,100
"193","BW_04493",500,0.00981081101602475,59.1684720413484,0.0165783975863246,99.9834216024137
"194","BW_04493",1000,3.72005927071591,182.023603211699,2.00279203123181,97.9972079687682
"195","BW_04504",500,0,54.1895493670912,0,100
"196","BW_04504",1000,3.72005927071591,163.762091501606,2.22116760118099,97.778832398819
"197","BW_04555",500,0,45.8869763885311,0,100
"198","BW_04555",1000,0,205.657168465938,0,100
"199","BW_04559",500,0,60.4028229428758,0,100
"200","BW_04559",1000,3.72005927071591,179.869800519007,2.02628798506449,97.9737120149355
"201","BW_04562",500,12.6506807684799,64.6994297729739,16.3550907425014,83.6449092574986
"202","BW_04562",1000,17.9889821029513,183.029902780818,8.9489015489031,91.0510984510969
"203","BW_04566",500,3.72005927071591,53.5176415124914,6.49931639428697,93.500683605713
"204","BW_04566",1000,9.43377115058087,176.618819968111,5.07048630382288,94.9295136961771
"205","BW_04625",500,0,13.0793320378006,0,100
